product_id,product_name,category,stock_quantity,reorder_point,max_stock,unit_cost,unit_price,total_sales_6mo,sales_jan,sales_feb,sales_mar,sales_apr,sales_may,sales_jun,supplier,warehouse,lead_time_days,last_restock_date,last_sale_date,stock_status,turnover_ratio
PRD-3356,USB Hub,Electronics,83,195,1560,278.11,584.04,1199,212,87,274,239,118,269,QuickTrade,Warehouse A,4,2024-08-09,2024-09-04,Critical,14.45
PRD-3357,Business Manual,Books,148,98,588,430.76,758.71,701,299,19,125,83,44,131,MegaStore Inc,Warehouse A,20,2024-05-06,2024-05-08,Normal,4.74
PRD-3358,Recliner,Furniture,845,81,324,410.84,972.0,721,55,57,260,134,10,205,Alpine Goods,Warehouse E,13,2024-06-30,2024-07-09,Overstock,0.85
PRD-3359,Magnetic Tiles,Toys,515,101,505,68.88,108.58,836,78,291,201,53,175,38,Nordic Supply,Warehouse E,17,2024-05-21,2024-05-28,Overstock,1.62
PRD-3360,Badminton Set,Sports,470,153,612,160.39,387.93,1207,292,279,102,256,233,45,EastWest Exports,Warehouse C,15,2024-12-02,2024-12-10,Normal,2.57
PRD-3361,Programming Guide,Books,447,83,664,493.53,1110.57,1378,277,294,181,275,223,128,Alpine Goods,Warehouse B,13,2024-02-04,2024-02-19,Normal,3.08
PRD-3362,Physics Textbook,Books,714,51,357,308.32,603.72,851,56,221,66,135,217,156,Nordic Supply,Warehouse B,21,2024-11-20,2024-12-06,Overstock,1.19
PRD-3363,Bean Bag,Furniture,825,195,1365,143.77,253.19,1045,185,59,248,234,97,222,Pacific Imports,Warehouse A,5,2024-09-03,2024-09-22,Normal,1.27
PRD-3364,DSLR Camera,Electronics,675,146,438,304.34,388.21,833,160,65,4,96,276,232,Prime Supplies,Warehouse A,27,2024-03-22,2024-03-26,Overstock,1.23
PRD-3365,Lego City Set,Toys,590,30,240,138.82,230.08,882,195,87,156,138,213,93,FastShip Co,Warehouse D,13,2024-03-18,2024-03-20,Overstock,1.49
PRD-3366,Poetry Collection,Books,227,181,724,301.8,748.78,787,180,18,267,79,147,96,Nordic Supply,Warehouse B,13,2025-01-09,2025-01-14,Normal,3.47
PRD-3367,Side Table,Furniture,98,90,270,119.42,243.16,907,160,160,269,145,33,140,Prime Supplies,Warehouse C,19,2024-03-22,2024-03-24,Normal,9.26
PRD-3368,Treadmill,Sports,776,108,324,245.21,411.9,917,108,126,94,263,27,299,Pacific Imports,Warehouse E,28,2024-11-23,2024-12-22,Overstock,1.18
PRD-3369,Claw Hammer,Tools,148,87,435,4.44,10.68,651,103,44,12,6,239,247,Alpine Goods,Warehouse B,10,2024-02-19,2024-03-12,Normal,4.4
PRD-3370,RC Racing Car,Toys,966,53,318,238.67,485.93,1185,250,223,181,175,131,225,SunCoast Trading,Warehouse B,17,2024-07-22,2024-07-25,Overstock,1.23
PRD-3371,Card Game,Toys,974,77,385,161.94,311.68,780,54,147,239,49,92,199,FastShip Co,Warehouse C,24,2024-07-27,2024-08-10,Overstock,0.8
PRD-3372,Recliner,Furniture,227,167,1336,435.3,865.98,636,91,236,26,71,35,177,FastShip Co,Warehouse B,11,2024-01-31,2024-03-01,Normal,2.8
PRD-3373,Wardrobe,Furniture,588,32,192,80.9,162.15,1170,276,169,258,92,147,228,MegaStore Inc,Warehouse E,5,2024-08-30,2024-09-06,Overstock,1.99
PRD-3374,Honey Jar,Food,890,174,522,112.47,269.33,948,56,75,226,177,124,290,EastWest Exports,Warehouse C,17,2024-12-22,2025-01-17,Overstock,1.07
PRD-3375,Polo Shirt,Clothing,826,66,198,395.4,520.52,613,95,90,17,200,166,45,QuickTrade,Warehouse C,9,2024-01-24,2024-01-25,Overstock,0.74
PRD-3376,Self Help Book,Books,902,75,450,135.35,206.58,835,82,288,214,47,129,75,TechGlobal Ltd,Warehouse A,17,2024-03-21,2024-04-13,Overstock,0.93
PRD-3377,Basmati Rice,Food,946,133,798,359.6,543.24,1087,80,236,260,24,259,228,SunCoast Trading,Warehouse A,4,2024-10-06,2024-10-17,Overstock,1.15
PRD-3378,Standing Desk,Furniture,558,115,460,22.15,27.84,622,22,30,216,108,71,175,Nordic Supply,Warehouse D,17,2024-09-20,2024-10-14,Overstock,1.11
PRD-3379,Water Gun,Toys,417,114,798,208.06,379.35,962,283,158,236,14,123,148,Nordic Supply,Warehouse B,10,2024-05-20,2024-06-15,Normal,2.31
PRD-3380,Olive Oil,Food,844,116,580,325.13,801.05,981,211,270,145,33,171,151,MegaStore Inc,Warehouse C,6,2025-01-18,2025-02-01,Overstock,1.16
PRD-3381,Angle Grinder,Tools,511,72,360,486.49,1062.1,1253,263,187,55,255,202,291,EastWest Exports,Warehouse E,14,2024-12-11,2024-12-24,Overstock,2.45
PRD-3382,Fantasy Novel,Books,813,125,375,23.28,56.04,790,117,112,229,161,78,93,Nordic Supply,Warehouse C,19,2024-10-18,2024-11-14,Overstock,0.97
PRD-3383,Yoga Mat,Sports,95,22,154,81.98,201.83,766,65,166,47,135,173,180,Pacific Imports,Warehouse C,29,2024-09-02,2024-10-02,Normal,8.06
PRD-3384,Wall Mirror,Furniture,661,53,212,243.62,423.21,768,139,35,145,73,219,157,Prime Supplies,Warehouse E,30,2024-04-19,2024-04-21,Overstock,1.16
PRD-3385,Cordless Drill,Tools,563,39,156,395.55,554.49,716,286,73,62,8,102,185,Prime Supplies,Warehouse C,24,2024-11-22,2024-12-17,Overstock,1.27
PRD-3386,Dresser,Furniture,161,62,434,319.88,397.55,1133,156,290,201,68,285,133,Nordic Supply,Warehouse E,28,2024-01-14,2024-01-29,Normal,7.04
PRD-3387,Plush Teddy,Toys,622,33,231,235.24,567.86,882,150,255,206,234,12,25,Prime Supplies,Warehouse C,12,2024-08-12,2024-08-29,Overstock,1.42
PRD-3388,Poetry Collection,Books,406,116,812,156.03,301.23,1041,220,2,289,158,107,265,Prime Supplies,Warehouse C,26,2024-07-28,2024-08-14,Normal,2.56
PRD-3389,Drone Mini,Electronics,339,105,735,92.43,205.5,1125,218,84,292,244,94,193,Prime Supplies,Warehouse B,28,2024-07-13,2024-08-01,Normal,3.32
PRD-3390,Green Tea,Food,463,60,360,124.41,302.21,979,211,276,84,242,28,138,MegaStore Inc,Warehouse B,11,2024-08-27,2024-09-02,Overstock,2.11
PRD-3391,Swimming Goggles,Sports,431,121,363,25.37,33.75,889,152,197,44,279,24,193,Nordic Supply,Warehouse B,19,2025-03-21,2025-04-07,Overstock,2.06
PRD-3392,Children Story,Books,717,153,918,471.46,943.34,617,86,139,128,130,9,125,Pacific Imports,Warehouse C,5,2024-12-14,2025-01-13,Normal,0.86
PRD-3393,Programming Guide,Books,729,102,612,400.49,600.1,995,153,139,24,287,276,116,MegaStore Inc,Warehouse A,20,2024-12-22,2025-01-12,Overstock,1.36
PRD-3394,Side Table,Furniture,33,51,306,290.7,420.87,961,240,215,299,34,69,104,Pacific Imports,Warehouse B,23,2024-09-09,2024-09-25,Low,29.12
PRD-3395,Wireless Headphones,Electronics,799,192,768,82.07,183.82,838,39,197,110,49,256,187,TechGlobal Ltd,Warehouse B,10,2024-04-02,2024-04-03,Overstock,1.05
PRD-3396,Sports Bra,Clothing,160,75,225,464.26,703.39,781,202,111,34,149,2,283,Prime Supplies,Warehouse D,4,2024-03-31,2024-04-03,Normal,4.88
PRD-3397,Greek Yogurt,Food,130,160,1120,457.77,837.3,479,17,57,93,178,9,125,SunCoast Trading,Warehouse D,23,2024-02-20,2024-03-13,Low,3.68
PRD-3398,Art Set,Toys,930,167,1336,345.4,417.98,821,2,53,297,40,237,192,MegaStore Inc,Warehouse B,12,2025-03-20,2025-03-31,Normal,0.88
PRD-3399,Skipping Rope,Sports,249,85,340,392.61,731.59,836,246,58,190,37,160,145,QuickTrade,Warehouse D,22,2025-01-03,2025-01-19,Normal,3.36
PRD-3400,Running Sneakers,Clothing,481,180,540,449.2,941.94,895,231,5,68,247,72,272,TechGlobal Ltd,Warehouse C,4,2024-04-05,2024-05-04,Normal,1.86
PRD-3401,Smart Bulb,Electronics,248,188,1504,360.19,436.76,965,279,103,144,290,58,91,Prime Supplies,Warehouse A,15,2025-03-04,2025-03-11,Normal,3.89
PRD-3402,"SmartTV 55""",Electronics,388,173,1384,109.31,168.87,781,38,279,119,71,179,95,Nordic Supply,Warehouse B,14,2024-12-30,2025-01-14,Normal,2.01
PRD-3403,Ground Coffee,Food,910,61,183,112.07,148.87,1206,239,288,177,148,84,270,Prime Supplies,Warehouse D,18,2025-01-16,2025-01-23,Overstock,1.33
PRD-3404,"Tablet 10""",Electronics,772,41,246,224.35,301.54,1016,221,239,274,210,69,3,FastShip Co,Warehouse C,9,2024-04-01,2024-04-12,Overstock,1.32
PRD-3405,Self Help Book,Books,777,63,378,222.6,492.75,682,87,87,20,293,153,42,EastWest Exports,Warehouse B,23,2024-09-04,2024-09-26,Overstock,0.88
PRD-3406,Smartwatch,Electronics,973,192,576,182.1,265.25,668,267,143,38,31,175,14,EastWest Exports,Warehouse A,19,2024-08-17,2024-08-28,Overstock,0.69
PRD-3407,Skipping Rope,Sports,332,61,427,147.38,354.86,1018,228,31,119,254,258,128,Pacific Imports,Warehouse D,4,2024-08-11,2024-08-26,Normal,3.07
PRD-3408,VR Headset,Electronics,675,78,234,326.07,557.75,886,150,20,173,261,118,164,TechGlobal Ltd,Warehouse A,18,2024-06-16,2024-07-09,Overstock,1.31
PRD-3409,Peanut Butter,Food,176,136,1088,298.48,529.95,807,70,280,95,289,13,60,Alpine Goods,Warehouse B,7,2025-03-09,2025-04-01,Normal,4.59
PRD-3410,Webcam HD,Electronics,115,43,172,33.95,49.27,816,14,218,100,196,273,15,Pacific Imports,Warehouse E,4,2024-02-07,2024-03-07,Normal,7.1
PRD-3411,Fashion Doll,Toys,188,97,291,202.11,259.4,941,240,139,243,39,45,235,Nordic Supply,Warehouse C,20,2024-01-26,2024-02-17,Normal,5.01
PRD-3412,Science Kit,Toys,585,131,917,279.18,680.58,527,45,83,130,28,229,12,QuickTrade,Warehouse E,24,2024-06-06,2024-06-27,Normal,0.9
PRD-3413,Leather Boots,Clothing,560,188,1316,62.43,79.98,888,63,51,140,171,208,255,Nordic Supply,Warehouse D,17,2025-02-11,2025-03-06,Normal,1.59
PRD-3414,Manga Volume,Books,603,106,424,135.81,233.44,697,14,49,247,19,290,78,SunCoast Trading,Warehouse D,12,2025-02-08,2025-02-12,Overstock,1.16
PRD-3415,Lego City Set,Toys,959,143,858,379.79,475.56,776,78,105,284,2,128,179,SunCoast Trading,Warehouse E,30,2024-04-27,2024-05-07,Overstock,0.81
PRD-3416,Peanut Butter,Food,476,188,752,162.99,235.76,788,76,30,180,93,272,137,Alpine Goods,Warehouse D,28,2024-09-25,2024-10-14,Normal,1.66
PRD-3417,Shoe Rack,Furniture,730,148,888,89.39,160.56,716,87,97,110,173,241,8,QuickTrade,Warehouse A,29,2024-03-24,2024-04-16,Normal,0.98
PRD-3418,Recliner,Furniture,520,122,976,213.28,453.87,1188,270,157,196,146,273,146,SunCoast Trading,Warehouse B,21,2024-05-16,2024-05-21,Normal,2.28
PRD-3419,Nightstand,Furniture,745,120,960,175.03,371.61,1257,39,283,283,213,232,207,Prime Supplies,Warehouse D,10,2024-03-26,2024-04-21,Normal,1.69
PRD-3420,RC Racing Car,Toys,855,80,400,447.73,1083.86,687,80,28,53,210,217,99,TechGlobal Ltd,Warehouse A,11,2024-05-05,2024-05-14,Overstock,0.8
PRD-3421,Orange Juice,Food,388,121,968,100.13,235.0,877,175,90,212,108,205,87,Alpine Goods,Warehouse E,16,2025-02-13,2025-03-13,Normal,2.26
PRD-3422,Whole Bread,Food,204,113,678,18.5,28.84,829,186,185,60,156,104,138,Prime Supplies,Warehouse A,5,2025-03-22,2025-04-01,Normal,4.06
PRD-3423,Swim Shorts,Clothing,352,87,609,134.32,334.34,970,170,244,147,85,41,283,QuickTrade,Warehouse B,30,2024-09-29,2024-10-22,Normal,2.76
PRD-3424,Basketball,Sports,248,149,447,449.86,583.46,804,56,62,208,139,251,88,Nordic Supply,Warehouse C,8,2024-05-08,2024-05-30,Normal,3.24
PRD-3425,Screwdriver Set,Tools,264,132,1056,104.14,153.99,1249,270,253,191,291,60,184,TechGlobal Ltd,Warehouse A,17,2024-05-02,2024-05-30,Normal,4.73
PRD-3426,Robot Kit,Toys,272,114,912,39.96,75.43,912,142,245,291,90,120,24,Alpine Goods,Warehouse B,11,2024-06-22,2024-07-07,Normal,3.35
PRD-3427,Plush Teddy,Toys,83,26,208,252.82,349.5,1195,207,153,122,244,273,196,MegaStore Inc,Warehouse A,29,2024-03-27,2024-04-06,Normal,14.4
PRD-3428,Hoodie,Clothing,652,126,378,214.32,462.35,798,199,58,13,193,211,124,QuickTrade,Warehouse E,6,2025-01-18,2025-02-02,Overstock,1.22
PRD-3429,Orange Juice,Food,536,145,1015,477.98,964.31,766,197,173,4,217,39,136,EastWest Exports,Warehouse E,3,2024-08-12,2024-08-15,Normal,1.43
PRD-3430,Running Sneakers,Clothing,927,62,310,3.61,7.74,502,97,41,212,22,0,130,Prime Supplies,Warehouse D,8,2025-01-24,2025-01-26,Overstock,0.54
PRD-3431,Children Story,Books,990,78,624,69.0,165.82,968,30,283,200,40,135,280,EastWest Exports,Warehouse A,30,2024-05-31,2024-06-05,Overstock,0.98
PRD-3432,Heat Gun,Tools,409,117,819,303.24,614.86,752,231,258,133,83,16,31,QuickTrade,Warehouse A,11,2024-11-27,2024-11-30,Normal,1.84
PRD-3433,Yoga Mat,Sports,268,120,360,321.71,479.25,985,250,86,126,273,216,34,Pacific Imports,Warehouse C,8,2025-01-02,2025-01-14,Normal,3.68
PRD-3434,Mini Guitar,Toys,730,173,865,229.83,372.5,1166,240,223,109,250,257,87,TechGlobal Ltd,Warehouse C,13,2024-10-30,2024-11-07,Normal,1.6
PRD-3435,Extension Cord,Tools,593,140,1120,410.84,835.53,1002,106,199,227,222,8,240,FastShip Co,Warehouse A,14,2024-06-08,2024-07-02,Normal,1.69
PRD-3436,Dresser,Furniture,284,192,1344,53.93,65.03,874,143,117,291,28,121,174,TechGlobal Ltd,Warehouse B,19,2025-02-17,2025-03-03,Normal,3.08
PRD-3437,Play Dough,Toys,652,124,868,317.27,538.72,907,7,214,108,182,157,239,SunCoast Trading,Warehouse C,30,2024-07-20,2024-07-21,Normal,1.39
PRD-3438,Baseball Cap,Clothing,94,34,102,251.45,344.08,706,84,70,194,159,146,53,Prime Supplies,Warehouse C,14,2024-09-26,2024-09-27,Normal,7.51
PRD-3439,Tennis Racket,Sports,518,109,763,317.51,513.78,832,191,123,172,80,141,125,SunCoast Trading,Warehouse E,13,2024-08-28,2024-09-22,Normal,1.61
PRD-3440,Power Bank,Electronics,745,126,1008,463.44,1022.1,1176,165,234,114,248,129,286,EastWest Exports,Warehouse B,13,2025-02-19,2025-03-15,Normal,1.58
PRD-3441,Baseball Cap,Clothing,179,104,832,276.52,436.23,805,234,26,42,251,166,86,SunCoast Trading,Warehouse E,27,2025-03-12,2025-03-18,Normal,4.5
PRD-3442,Honey Jar,Food,285,164,1312,380.98,948.52,943,167,82,107,203,254,130,Pacific Imports,Warehouse E,22,2024-12-13,2025-01-10,Normal,3.31
PRD-3443,DSLR Camera,Electronics,66,77,616,259.71,402.54,719,224,0,30,286,134,45,FastShip Co,Warehouse B,12,2024-06-24,2024-07-13,Low,10.89
PRD-3444,Granola,Food,582,101,606,444.74,661.68,1028,278,174,35,103,246,192,EastWest Exports,Warehouse B,22,2024-12-27,2025-01-04,Normal,1.77
PRD-3445,Swimming Goggles,Sports,77,99,396,362.19,786.74,693,11,138,30,261,181,72,MegaStore Inc,Warehouse B,11,2024-01-12,2024-01-25,Low,9.0
PRD-3446,Manga Volume,Books,75,154,1078,250.34,461.84,1032,229,73,266,91,195,178,MegaStore Inc,Warehouse B,25,2024-11-04,2024-12-03,Critical,13.76
PRD-3447,Smartwatch,Electronics,109,176,528,241.77,542.96,597,196,24,125,103,118,31,EastWest Exports,Warehouse C,12,2024-09-15,2024-10-12,Low,5.48
PRD-3448,Scarf,Clothing,670,97,388,211.27,474.44,492,220,27,92,8,101,44,Alpine Goods,Warehouse E,4,2024-04-23,2024-05-09,Overstock,0.73
PRD-3449,Orange Juice,Food,37,168,672,465.07,851.63,1291,211,255,234,237,232,122,EastWest Exports,Warehouse D,15,2025-03-12,2025-03-26,Critical,34.89
PRD-3450,Badminton Set,Sports,361,96,480,309.69,395.05,842,128,258,56,169,128,103,FastShip Co,Warehouse A,4,2024-07-02,2024-07-27,Normal,2.33
PRD-3451,Protein Bar,Food,644,72,504,159.28,233.67,690,25,275,69,98,127,96,FastShip Co,Warehouse B,14,2024-11-30,2024-12-29,Overstock,1.07
PRD-3452,Polo Shirt,Clothing,675,153,765,169.84,377.23,649,237,11,73,192,128,8,Nordic Supply,Warehouse A,15,2024-08-09,2024-08-14,Normal,0.96
PRD-3453,Toolbox,Tools,739,47,235,317.03,431.25,1114,152,156,259,244,223,80,Nordic Supply,Warehouse C,20,2024-02-24,2024-03-25,Overstock,1.51
PRD-3454,Coffee Table,Furniture,681,54,324,349.38,798.63,1069,296,232,127,27,89,298,Nordic Supply,Warehouse E,13,2024-05-24,2024-05-26,Overstock,1.57
PRD-3455,Screwdriver Set,Tools,358,62,496,19.2,28.75,1073,184,259,105,232,236,57,Alpine Goods,Warehouse B,20,2024-03-23,2024-04-04,Normal,3.0
PRD-3456,Skipping Rope,Sports,789,163,1141,447.26,880.77,1042,153,183,42,196,170,298,Pacific Imports,Warehouse C,13,2024-02-04,2024-02-28,Normal,1.32
PRD-3457,History Encyclopedia,Books,310,130,650,384.3,533.29,675,299,3,15,132,37,189,Prime Supplies,Warehouse E,15,2024-03-27,2024-04-06,Normal,2.18
PRD-3458,Cable Tester,Tools,379,104,520,248.12,300.76,981,35,257,240,249,177,23,QuickTrade,Warehouse D,17,2024-03-04,2024-04-02,Normal,2.59
PRD-3459,Smart Bulb,Electronics,700,78,468,246.32,538.55,562,175,22,65,257,14,29,QuickTrade,Warehouse A,17,2025-02-12,2025-03-07,Overstock,0.8
PRD-3460,Cordless Drill,Tools,853,182,1092,122.55,258.75,679,216,21,127,54,211,50,QuickTrade,Warehouse A,26,2024-04-23,2024-05-15,Normal,0.8
PRD-3461,Stud Finder,Tools,637,52,416,373.51,635.32,1066,137,179,246,165,90,249,Prime Supplies,Warehouse E,25,2024-06-25,2024-07-05,Overstock,1.67
PRD-3462,Bookshelf,Furniture,783,163,978,246.21,583.23,842,173,46,181,26,216,200,Alpine Goods,Warehouse A,14,2024-09-23,2024-10-23,Normal,1.08
PRD-3463,Science Kit,Toys,117,197,985,183.99,320.26,1265,213,41,215,212,286,298,Pacific Imports,Warehouse B,16,2024-06-03,2024-06-05,Low,10.81
PRD-3464,Bean Bag,Furniture,261,124,992,9.54,18.5,716,189,160,61,211,59,36,Pacific Imports,Warehouse C,16,2024-04-22,2024-04-29,Normal,2.74
PRD-3465,King Bed,Furniture,139,86,430,465.72,868.1,739,191,202,206,34,65,41,Nordic Supply,Warehouse E,17,2024-03-15,2024-04-05,Normal,5.32
PRD-3466,Fitness Tracker,Sports,864,199,1194,290.91,558.4,1376,269,246,292,259,209,101,Nordic Supply,Warehouse B,4,2024-02-13,2024-03-03,Normal,1.59
PRD-3467,Monopoly Board,Toys,511,180,540,131.78,193.23,982,292,93,92,177,288,40,Prime Supplies,Warehouse B,3,2024-08-04,2024-08-13,Normal,1.92
PRD-3468,Summer Dress,Clothing,499,92,552,294.23,627.9,668,5,56,249,199,104,55,FastShip Co,Warehouse E,29,2025-01-20,2025-02-09,Normal,1.34
PRD-3469,Travel Guide,Books,482,194,1552,10.95,20.6,783,177,115,198,2,215,76,TechGlobal Ltd,Warehouse D,9,2024-03-29,2024-04-05,Normal,1.62
PRD-3470,Building Blocks,Toys,486,72,576,369.1,678.2,1048,191,200,148,85,266,158,TechGlobal Ltd,Warehouse C,3,2025-02-13,2025-02-16,Normal,2.16
PRD-3471,4K Monitor,Electronics,880,60,360,103.61,153.7,961,65,157,268,89,227,155,Nordic Supply,Warehouse B,26,2025-03-18,2025-04-10,Overstock,1.09
PRD-3472,Diamond Kite,Toys,704,78,390,419.92,548.05,1031,285,263,77,6,124,276,Nordic Supply,Warehouse E,13,2024-01-02,2024-01-24,Overstock,1.46
PRD-3473,World Atlas,Books,682,37,259,169.08,404.78,512,32,52,48,83,257,40,Pacific Imports,Warehouse A,28,2024-08-26,2024-09-11,Overstock,0.75
PRD-3474,Bean Bag,Furniture,439,118,708,116.19,237.75,911,155,245,89,259,37,126,EastWest Exports,Warehouse E,19,2024-03-22,2024-04-05,Normal,2.08
PRD-3475,Foam Roller,Sports,15,69,276,488.64,898.48,636,25,88,142,15,115,251,EastWest Exports,Warehouse B,24,2024-07-03,2024-07-10,Critical,42.4
PRD-3476,Ankle Socks,Clothing,164,84,672,173.11,397.99,1188,229,168,212,231,50,298,TechGlobal Ltd,Warehouse B,4,2024-11-19,2024-11-30,Normal,7.24
PRD-3477,Art Set,Toys,518,136,952,33.14,73.79,806,64,203,168,77,145,149,Pacific Imports,Warehouse A,19,2025-02-11,2025-03-01,Normal,1.56
PRD-3478,Monopoly Board,Toys,823,173,1211,120.88,224.07,494,86,2,37,167,61,141,SunCoast Trading,Warehouse D,16,2024-10-27,2024-11-11,Normal,0.6
PRD-3479,Water Bottle,Sports,96,82,492,363.62,629.31,1123,180,225,211,177,70,260,Nordic Supply,Warehouse A,29,2024-03-26,2024-03-31,Normal,11.7
PRD-3480,Rubiks Cube,Toys,730,164,1312,407.76,960.76,1229,67,288,156,287,134,297,MegaStore Inc,Warehouse C,26,2025-02-02,2025-02-12,Normal,1.68
PRD-3481,Science Kit,Toys,496,124,744,40.72,95.52,1131,277,274,223,175,174,8,TechGlobal Ltd,Warehouse E,30,2025-02-01,2025-02-25,Normal,2.28
PRD-3482,Sports Bra,Clothing,613,108,864,201.63,358.23,844,96,72,106,288,186,96,TechGlobal Ltd,Warehouse A,21,2024-07-15,2024-08-10,Normal,1.38
PRD-3483,Boxing Gloves,Sports,162,183,1098,17.77,30.17,1068,287,167,117,209,17,271,TechGlobal Ltd,Warehouse D,7,2024-09-09,2024-09-27,Low,6.59
PRD-3484,DSLR Camera,Electronics,34,77,616,356.69,683.33,746,281,51,34,80,5,295,Nordic Supply,Warehouse D,16,2024-11-12,2024-11-26,Critical,21.94
PRD-3485,Wall Mirror,Furniture,172,24,96,324.31,483.42,1091,128,257,114,192,185,215,SunCoast Trading,Warehouse A,21,2024-09-04,2024-09-05,Overstock,6.34
PRD-3486,Webcam HD,Electronics,420,188,940,246.46,387.71,980,99,208,250,244,17,162,SunCoast Trading,Warehouse B,22,2024-05-13,2024-05-26,Normal,2.33
PRD-3487,Dining Table,Furniture,406,84,672,299.5,589.25,1335,174,138,217,281,272,253,TechGlobal Ltd,Warehouse C,19,2025-01-17,2025-01-25,Normal,3.29
PRD-3488,Comic Collection,Books,132,34,136,166.93,413.21,815,69,90,216,214,65,161,Alpine Goods,Warehouse A,24,2024-05-19,2024-06-04,Normal,6.17
PRD-3489,Action Cam,Electronics,340,152,456,154.66,356.37,815,150,197,62,161,239,6,FastShip Co,Warehouse E,24,2024-01-21,2024-01-22,Normal,2.4
PRD-3490,Laptop Pro,Electronics,466,73,511,254.46,411.28,1099,200,225,118,158,254,144,Nordic Supply,Warehouse E,10,2024-05-04,2024-06-01,Normal,2.36
PRD-3491,VR Headset,Electronics,623,90,270,107.31,208.9,1205,162,294,193,254,34,268,FastShip Co,Warehouse B,3,2024-04-22,2024-04-27,Overstock,1.93
PRD-3492,Water Gun,Toys,133,189,1323,319.6,655.55,701,89,183,34,53,44,298,MegaStore Inc,Warehouse C,22,2024-12-01,2024-12-03,Low,5.27
PRD-3493,Football,Sports,596,95,380,331.75,520.02,904,92,160,289,229,18,116,Prime Supplies,Warehouse B,20,2025-01-24,2025-02-18,Overstock,1.52
PRD-3494,Safety Goggles,Tools,484,119,714,20.55,41.56,949,84,268,295,163,36,103,QuickTrade,Warehouse A,23,2025-02-03,2025-03-02,Normal,1.96
PRD-3495,Recliner,Furniture,631,140,980,110.89,199.54,839,148,99,10,270,51,261,MegaStore Inc,Warehouse B,25,2024-04-10,2024-04-24,Normal,1.33
PRD-3496,Dresser,Furniture,898,195,1170,353.55,507.16,908,195,124,261,85,2,241,QuickTrade,Warehouse E,5,2024-03-03,2024-03-15,Normal,1.01
PRD-3497,Robot Kit,Toys,232,77,231,41.14,74.5,1074,212,28,174,224,229,207,SunCoast Trading,Warehouse A,21,2025-03-07,2025-03-22,Overstock,4.63
PRD-3498,Coconut Water,Food,570,175,700,382.2,893.18,994,30,79,271,227,163,224,EastWest Exports,Warehouse E,22,2024-05-18,2024-05-20,Normal,1.74
PRD-3499,Greek Yogurt,Food,700,23,92,210.27,355.67,1045,250,271,246,56,86,136,SunCoast Trading,Warehouse B,15,2025-01-23,2025-02-12,Overstock,1.49
PRD-3500,Nerf Blaster,Toys,773,139,417,96.7,166.94,1117,295,212,244,132,186,48,QuickTrade,Warehouse C,10,2024-12-21,2025-01-14,Overstock,1.45
PRD-3501,Jigsaw,Tools,788,65,325,223.09,354.84,999,152,265,272,74,165,71,Pacific Imports,Warehouse E,4,2025-01-03,2025-01-17,Overstock,1.27
PRD-3502,Scarf,Clothing,379,46,138,409.91,659.58,1163,221,243,127,118,278,176,SunCoast Trading,Warehouse D,12,2024-02-08,2024-02-19,Overstock,3.07
PRD-3503,Business Manual,Books,42,186,930,32.49,56.46,1022,272,4,278,103,258,107,Pacific Imports,Warehouse B,11,2024-02-04,2024-03-03,Critical,24.33
PRD-3504,Fantasy Novel,Books,724,35,140,380.29,614.57,893,219,26,127,153,176,192,MegaStore Inc,Warehouse B,27,2024-04-13,2024-05-06,Overstock,1.23
PRD-3505,Greek Yogurt,Food,312,179,895,71.36,157.0,804,231,27,173,39,162,172,Alpine Goods,Warehouse B,15,2025-01-04,2025-01-20,Normal,2.58
